,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,other_listings,community.advertisers,community.property_id,community.description.name
10,2022-05-05T19:11:09Z,"['central_air', 'two_or_more_stories']",10404-Fanny-Brown-Rd_Raleigh_NC_27603_M64830-03384,for_sale,2022-05-05T19:18:48Z,,"[{'name': 'New Village Real Estate, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2d3a9b76ef49acc1d3f53d07fc12afedl-m2612087184s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2d3a9b76ef49acc1d3f53d07fc12afedl-m2539358589s-w1024_h768.jpg'}]",,335000,False,6483003384,,,2942779021,,https://ap.rdcpix.com/2d3a9b76ef49acc1d3f53d07fc12afedl-m2612087184s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,B9D447F4A4FBCC2F9CD766AE91A3B206,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1987.0,,2021-10-08,130000.0,2.0,,1.0,47480.0,1525.0,3.0,,,,2.0,3.0,single_family,27603,North Carolina,-78.689044,35.630111,Raleigh,NC,10404 Fanny Brown Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10404%20Fanny%20Brown%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=_7830sSh8sXO9M3JlRO4viGRuis=,37183,Wake,"[{'listing_id': '2942779021', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
11,2022-05-05T22:06:44Z,"['carport', 'community_outdoor_space', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'horse_facilities', 'laundry_room', 'recreation_facilities', 'single_story', 'private_backyard', 'big_lot', 'farm', 'ranch', 'lake', 'shopping']",3208-Manor-Ridge-Dr_Raleigh_NC_27603_M61776-73154,for_sale,2022-05-05T17:12:07Z,,"[{'name': 'RE/MAX Southland', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c244d1890cae354868aead8aa3cb55a8l-m830493938s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c244d1890cae354868aead8aa3cb55a8l-m1309313757s-w1024_h768.jpg'}]",,349900,False,6177673154,,,2942771793,,https://ap.rdcpix.com/c244d1890cae354868aead8aa3cb55a8l-m830493938s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,673C26BAB4DB9671889A29FDAC4C315E,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1966.0,,,,2.0,,,52272.0,1671.0,2.0,,,,1.0,3.0,single_family,27603,North Carolina,-78.692699,35.686067,Raleigh,NC,3208 Manor Ridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3208%20Manor%20Ridge%20Dr%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=ugKSIzYbwiZ4x2vwLXO_mRKszLg=,37183,Wake,"[{'listing_id': '2942771793', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2938999659', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2932340910', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
12,2022-05-05T17:47:23Z,"['community_outdoor_space', 'fireplace', 'two_or_more_stories', 'no_hoa', 'groundscare']",10001-Joe-Leach-Rd_Raleigh_NC_27603_M51321-20275,for_sale,2022-05-05T13:44:31Z,,"[{'name': 'Royale Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/986baa5e3e395a7a1f66d85592303fc1l-m4142734905s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/986baa5e3e395a7a1f66d85592303fc1l-m3859312043s-w1024_h768.jpg'}]",,349000,False,5132120275,,,2942761674,,https://ap.rdcpix.com/986baa5e3e395a7a1f66d85592303fc1l-m4142734905s-w1024_h768.jpg,[{'office_name': 'Allen Tate/ Lake Royale'}],TANC,,,mls,6B7539759ED74F05E218F540195E47E4,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1988.0,,1994-05-31,89000.0,2.0,,,41382.0,1346.0,2.0,,,,2.0,3.0,single_family,27603,North Carolina,-78.632099,35.634382,Raleigh,NC,10001 Joe Leach Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10001%20Joe%20Leach%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=PY2AyFg68OApSEHQwqSWH9rRg58=,37183,Wake,"[{'listing_id': '2942761674', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
13,2022-05-06T14:38:16Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'laundry_room', 'single_story']",7305-Wilderness-Rd_Raleigh_NC_27613_M51849-52009,for_sale,2022-05-05T12:38:38Z,,"[{'name': 'English Realty Group, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c4a273f51551610aadb5738020120dd6l-m2927198818s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c4a273f51551610aadb5738020120dd6l-m3557510814s-w1024_h768.jpg'}]",,335000,False,5184952009,,,2942759694,,https://ap.rdcpix.com/c4a273f51551610aadb5738020120dd6l-m2927198818s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,4F686D7222D965691E67CD48A8163ED8,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1985.0,,2003-06-04,230000.0,2.0,,,10019.0,1100.0,2.0,townhouse,,,1.0,2.0,townhomes,27613,North Carolina,-78.682701,35.879501,Raleigh,NC,7305 Wilderness Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7305%20Wilderness%20Rd%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=TABwG7JRB8wNG9hnHHJ18VbrUFQ=,37183,Wake,"[{'listing_id': '2942759694', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
14,2022-05-06T15:55:36Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'low_hoa', 'efficient']",5120-Brooke-Lauren-Ln_Raleigh_NC_27616_M50558-82717,for_sale,2022-05-04T22:21:20Z,,"[{'name': 'Mark Spain Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/46d0ed18b2e56191b2cad7a51bcaef3fl-m515025857s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/46d0ed18b2e56191b2cad7a51bcaef3fl-m2881550039s-w1024_h768.jpg'}]",,330000,False,5055882717,,,2942742532,,https://ap.rdcpix.com/46d0ed18b2e56191b2cad7a51bcaef3fl-m515025857s-w1024_h768.jpg,[{'office_name': 'Mark Spain Real Estate'}],TANC,,,mls,79745F02848723536F50B07DB2A46A3F,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2003.0,,2022-04-20,289500.0,2.0,,1.0,2178.0,1410.0,3.0,townhouse,,,2.0,3.0,townhomes,27616,North Carolina,-78.554154,35.887821,Raleigh,NC,5120 Brooke Lauren Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5120%20Brooke%20Lauren%20Ln%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=yZ1aTEFzx3H8OF5H9t_VQpWa2Zo=,37183,Wake,"[{'listing_id': '2942742532', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2941577661', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '613475874', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
15,2022-05-05T00:37:25Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'modern_kitchen', 'kitchen_island', 'large_kitchen', 'vaulted_ceiling', 'shopping']",2912-Mark-Oak-Ct_Raleigh_NC_27610_M65784-58216,for_sale,2022-05-04T19:50:12Z,,"[{'name': 'Orchard Brokerage, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2070f816d8fc6cbe8cba9914b6b4190al-m2611954960s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2070f816d8fc6cbe8cba9914b6b4190al-m584607340s-w1024_h768.jpg'}]",,338500,False,6578458216,,,2942735654,,https://ap.rdcpix.com/2070f816d8fc6cbe8cba9914b6b4190al-m2611954960s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DDFDAAA8119B1D3AF10F866E77CAD256,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1999.0,,2014-03-19,130000.0,2.0,,1.0,7405.0,1753.0,3.0,,,,2.0,4.0,single_family,27610,North Carolina,-78.575338,35.740792,Raleigh,NC,2912 Mark Oak Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2912%20Mark%20Oak%20Ct%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=nD7O9ZoADgk7oFjDwo0mB5CWmnQ=,37183,Wake,"[{'listing_id': '2942735654', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '580491438', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '568249022', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
16,2022-05-04T18:41:19Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more']",4701-Lawhorn-St_Raleigh_NC_27606_M66023-92030,for_sale,2022-05-04T18:36:28Z,,"[{'name': 'eXp Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/977669fc4dae67738f403fe88c1bfd23l-m1464290700s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/977669fc4dae67738f403fe88c1bfd23l-m28655708s-w1024_h768.jpg'}]",,350000,False,6602392030,,,2942732283,,https://ap.rdcpix.com/977669fc4dae67738f403fe88c1bfd23l-m1464290700s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,156CAE7A0DC12A492C0D14C5CDC01261,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2007.0,,2019-07-19,245000.0,2.0,,1.0,2614.0,1704.0,3.0,townhouse,,1.0,2.0,2.0,townhomes,27606,North Carolina,-78.704778,35.785905,Raleigh,NC,4701 Lawhorn St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4701%20Lawhorn%20St%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=1D3Fq30ZcpF6EaUH9UWbtxB3B8o=,37183,Wake,"[{'listing_id': '2942732283', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2402738457', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
17,2022-05-04T17:07:10Z,"['central_air', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'single_story']",11001-Fanny-Brown-Rd_Raleigh_NC_27603_M68276-91616,for_sale,2022-05-04T00:51:17Z,"[{'start_date': '2022-05-07T12:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-05-07T14:00:00', 'dst': True, 'time_zone': 'EST'}]","[{'name': 'eXp Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6ae6a41430f2738dd4c31ce5d10a4df8l-m1329723896s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6ae6a41430f2738dd4c31ce5d10a4df8l-m2367056029s-w1024_h768.jpg'}]",,315000,False,6827691616,,,2942707257,,https://ap.rdcpix.com/6ae6a41430f2738dd4c31ce5d10a4df8l-m1329723896s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,FD6193E974B82A16BAC2A7428D8FBFAD,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1989.0,,2017-08-02,157000.0,2.0,,,29185.0,1233.0,2.0,,,,1.0,3.0,single_family,27603,North Carolina,-78.685574,35.617437,Raleigh,NC,11001 Fanny Brown Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11001%20Fanny%20Brown%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=HirWWvs1PTFSdL83mfj1h9ijP1Y=,37183,Wake,"[{'listing_id': '2942707257', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '630010538', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
18,2022-05-03T11:33:36Z,"['community_outdoor_space', 'cul_de_sac', 'fireplace', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'fenced_yard', 'wooded_land', 'wrap_around_porch']",2505-Holbrook-Ct_Raleigh_NC_27604_M66301-55708,for_sale,2022-05-03T16:35:47Z,,"[{'name': 'Hometowne Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/617b94c0c534fbaf28ce606748120d74l-m981292626s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/617b94c0c534fbaf28ce606748120d74l-m362425732s-w1024_h768.jpg'}]",,350000,False,6630155708,,,2942687861,,https://ap.rdcpix.com/617b94c0c534fbaf28ce606748120d74l-m981292626s-w1024_h768.jpg,"[{'office_name': None}, {'office_name': None}]",NCNC,,,mls,513C28B5A3736456756999791B5712D9,,,,,True,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1992.0,,2004-07-28,2350000.0,2.0,,1.0,9583.0,1716.0,3.0,,,,2.0,3.0,single_family,27604,North Carolina,-78.561793,35.816454,Raleigh,NC,2505 Holbrook Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2505%20Holbrook%20Ct%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=E1vh2xg0z9AL8j5fWqFdz3rCS-4=,37183,Wake,"[{'listing_id': '2942687861', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
19,2022-05-03T15:48:54Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories']",8704-Master-Ct_Raleigh_NC_27615_M67203-46106,for_sale,2022-05-03T15:56:06Z,,"[{'name': 'Raleigh Custom Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/258784e69c62e675894ed43420d26a91l-m1151199734s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/258784e69c62e675894ed43420d26a91l-m3842835686s-w1024_h768.jpg'}]",,335000,False,6720346106,,,2942686334,,https://ap.rdcpix.com/258784e69c62e675894ed43420d26a91l-m1151199734s-w1024_h768.jpg,"[{'office_name': 'Raleigh Custom Realty, LLC'}]",TANC,,,mls,C9979F488DD5C6CD4B89E97EA6DCF221,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1986.0,,1997-10-31,138000.0,2.0,,,9583.0,1518.0,2.0,,,,2.0,3.0,single_family,27615,North Carolina,-78.590661,35.897359,Raleigh,NC,8704 Master Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8704%20Master%20Ct%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=jKquxhIJkWLhqd0A6D79V9aHqew=,37183,Wake,"[{'listing_id': '2942686334', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
20,2022-05-06T15:03:50Z,"['central_air', 'community_clubhouse', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'shopping', 'fixer_upper']",11309-Coachmans-Way_Raleigh_NC_27614_M54117-38014,for_sale,2022-05-03T15:21:48Z,,"[{'name': 'RE/MAX United', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/930228cf3ccf1da28db492f18249720al-m3709594061s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/930228cf3ccf1da28db492f18249720al-m3102104093s-w1024_h768.jpg'}]",,350000,False,5411738014,,,2942684974,,https://ap.rdcpix.com/930228cf3ccf1da28db492f18249720al-m3709594061s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DB3E30BADCD344742B95C90F934BCDAC,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1975.0,,1975-06-26,61000.0,2.0,,1.0,37897.0,2324.0,3.0,,,,2.0,4.0,single_family,27614,North Carolina,-78.640509,35.935654,Raleigh,NC,11309 Coachmans Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11309%20Coachmans%20Way%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=_ZaYcHNoYWDr24OM8ujApGRDeEE=,37183,Wake,"[{'listing_id': '2942684974', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
21,2022-05-03T13:10:17Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more']",1501-Maybrook-Dr_Raleigh_NC_27610_M65110-46052,for_sale,2022-05-03T13:15:38Z,,"[{'name': 'Fonville Morisey/Triangle East Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a720df83221730edb28a2f8733ed1e9dl-m3592561557s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a720df83221730edb28a2f8733ed1e9dl-m1417237547s-w1024_h768.jpg'}]",,325000,False,6511046052,,,2942681310,,https://ap.rdcpix.com/a720df83221730edb28a2f8733ed1e9dl-m3592561557s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,44C5F0E770D0EBD2D010BFCB662F08CF,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1986.0,,2016-06-06,160000.0,2.0,,1.0,21344.0,1458.0,3.0,,,1.0,2.0,3.0,single_family,27610,North Carolina,-78.551891,35.759671,Raleigh,NC,1501 Maybrook Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1501%20Maybrook%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=mWctm03PLgvzy_FX64CUfnXS1QM=,37183,Wake,"[{'listing_id': '2942681310', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '614048986', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
22,2022-05-02T17:43:41Z,"['central_air', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more']",9705-Layla-Ave_Raleigh_NC_27617_M52558-29019,for_sale,2022-05-02T17:52:48Z,,"[{'name': 'Ballo Enterprises', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b2f6152b70e8eaabf88837880d7be854l-m1724080549s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b2f6152b70e8eaabf88837880d7be854l-m1228340893s-w1024_h768.jpg'}]",,315000,False,5255829019,,,2942655639,,https://ap.rdcpix.com/b2f6152b70e8eaabf88837880d7be854l-m1724080549s-w1024_h768.jpg,[{'office_name': 'Ballo Enterprises'}],TANC,,,mls,980CCC66C967EEF6E3E8C14A7A7C7243,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2006.0,,2018-01-05,197000.0,2.0,,1.0,1742.0,1285.0,3.0,townhouse,,1.0,2.0,2.0,townhomes,27617,North Carolina,-78.806535,35.905485,Raleigh,NC,9705 Layla Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9705%20Layla%20Ave%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=IXGIuzcNUy_xe44YedCMTrRVO4M=,37183,Wake,"[{'listing_id': '2942655639', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '635586138', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '618898826', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '594617262', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '577225310', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '548970462', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '532520678', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '519933602', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
23,2022-05-02T18:11:14Z,"['community_clubhouse', 'community_security_features', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories']",5152-Green-Knight-Ct_Raleigh_NC_27612_M66676-88962,for_sale,2022-05-01T20:39:17Z,"[{'start_date': '2022-05-07T14:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-05-07T16:00:00', 'dst': True, 'time_zone': 'EST'}, {'start_date': '2022-05-08T14:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-05-08T16:00:00', 'dst': True, 'time_zone': 'EST'}]","[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9f735752da3470236d1f3a9dbb0bea29l-m1736138626s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9f735752da3470236d1f3a9dbb0bea29l-m1006814680s-w1024_h768.jpg'}]",,335000,False,6667688962,,,2942630176,,https://ap.rdcpix.com/9f735752da3470236d1f3a9dbb0bea29l-m1736138626s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,763CDF84B027E384578AC6FB7074132E,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2007.0,,2016-02-11,167000.0,2.0,,1.0,1307.0,1280.0,3.0,townhouse,,,2.0,2.0,townhomes,27612,North Carolina,-78.719881,35.862882,Raleigh,NC,5152 Green Knight Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5152%20Green%20Knight%20Ct%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=FuQtiY2WHOnv9niYpDcCbr3az0I=,37183,Wake,"[{'listing_id': '2942630176', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '610321702', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '511950534', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '503305374', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
24,2022-05-01T14:00:56Z,,609-Velma-Hopkins-Ln_Raleigh_NC_27603_M94497-96769,for_sale,2022-05-01T14:08:03Z,,"[{'name': 'Cityspace Management', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7f8fdb7c5a7e0ec03d3aa570f4cf7e36l-m1016374783s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7f8fdb7c5a7e0ec03d3aa570f4cf7e36l-m110199216s-w1024_h768.jpg'}]",,350000,False,9449796769,,,2942626504,,https://ap.rdcpix.com/7f8fdb7c5a7e0ec03d3aa570f4cf7e36l-m1016374783s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,F0CB2D8BAFCEE53ADA3A8D3478EBC648,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,1742.0,,0.0,,,,,,land,27603,North Carolina,-78.655618,35.760333,Raleigh,NC,609 Velma Hopkins Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=609%20Velma%20Hopkins%20Ln%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=TmsiY6MOtVCAP4QWG4MS0U4FR3w=,37183,Wake,"[{'listing_id': '2942626504', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
25,2022-05-01T13:56:05Z,,611-Velma-Hopkins-Ln_Raleigh_NC_27603_M91522-92591,for_sale,2022-05-01T13:55:41Z,,"[{'name': 'Cityspace Management', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/17a1bcc4a2f0fa603a88d911f6f73cf7l-m110199216s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/17a1bcc4a2f0fa603a88d911f6f73cf7l-m1016374783s-w1024_h768.jpg'}]",,350000,False,9152292591,,,2942626409,,https://ap.rdcpix.com/17a1bcc4a2f0fa603a88d911f6f73cf7l-m110199216s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,69AE4D377AB11BD7D4BD92FE121B83ED,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,1742.0,,0.0,,,,,,land,27603,North Carolina,-78.655729,35.760345,Raleigh,NC,611 Velma Hopkins Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=611%20Velma%20Hopkins%20Ln%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=ZqRbHy5Ww4flSQ650STamfN4Pjc=,37183,Wake,"[{'listing_id': '2942626409', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
