,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,primary_photo,community.advertisers,community.property_id,community.description.name,other_listings,products,lead_attributes.opcity_lead_attributes
10,2022-05-04T19:03:50Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'coffer_ceiling']",4912-Chase-Hill-Way_Raleigh_NC_27603_M95336-65134,for_sale,2022-05-04T19:09:31Z,"[{'start_date': '2022-05-07T11:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-05-07T17:00:00', 'dst': True, 'time_zone': 'EST'}, {'start_date': '2022-05-08T14:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-05-08T17:00:00', 'dst': True, 'time_zone': 'EST'}]","[{'name': 'D.R. Horton, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/e9a4438c9190c4f65edc50eb2f722b0cl-m979612453s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/e9a4438c9190c4f65edc50eb2f722b0cl-m3219771967s-w1024_h768.jpg'}]",,638585,False,9533665134,,,2942733824,,https://ap.rdcpix.com/e9a4438c9190c4f65edc50eb2f722b0cl-m979612453s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,1.0,7797.0,2728.0,4.0,,,2.0,2.0,4.0,single_family,27603,North Carolina,-78.720971,35.893405,Raleigh,NC,4912 Chase Hill Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4912%20Chase%20Hill%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=ywjO3qq9QQZs5Nrdy1x37OQ1V6M=,37183,Wake,"[{'listing_id': '2942733824', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
11,2022-05-04T18:00:55Z,"['central_air', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",7004-Brecken-Ridge-Ave_Raleigh_NC_27615_M50778-79436,for_sale,2022-05-04T18:06:25Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1202fcc1f6cf4cc3e65eea38752fd29dl-m4279039346s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1202fcc1f6cf4cc3e65eea38752fd29dl-m1639273818s-w1024_h768.jpg'}]",,599990,False,5077879436,,,2942730693,,https://ap.rdcpix.com/1202fcc1f6cf4cc3e65eea38752fd29dl-m4279039346s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,BCE2AE29CF3E574796899FC4643E6FC9,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1971.0,,2021-03-11,385000.0,3.0,,1.0,23087.0,2339.0,4.0,,,2.0,2.0,4.0,single_family,27615,North Carolina,-78.63419,35.874054,Raleigh,NC,7004 Brecken Ridge Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7004%20Brecken%20Ridge%20Ave%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=xmdZj5_4OrJ-8JWU5O7TxgNlfq8=,37183,Wake,"[{'listing_id': '2942730693', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2938805421', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2925676355', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
12,2022-05-04T18:39:27Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",4802-Crestmore-Rd_Raleigh_NC_27612_M52082-50744,for_sale,2022-05-03T17:19:40Z,,"[{'name': 'Fonville Morisey/Lochmere Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/034b9bc6a338532508947126a444f1a8l-m177447855s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/034b9bc6a338532508947126a444f1a8l-m1284426440s-w1024_h768.jpg'}]",,600000,False,5208250744,,,2942690147,,https://ap.rdcpix.com/034b9bc6a338532508947126a444f1a8l-m177447855s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,AE36982BF2B302F9EFAB2F11F32B62B9,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1999.0,,1999-10-12,336000.0,3.0,,1.0,2614.0,3074.0,4.0,townhouse,,2.0,3.0,3.0,townhomes,27612,North Carolina,-78.67812,35.84793,Raleigh,NC,4802 Crestmore Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4802%20Crestmore%20Rd%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=-5bLbz7UTpISt3D-56WARBkchOc=,37183,Wake,"[{'listing_id': '2942690147', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
13,2022-05-04T00:29:07Z,"['central_air', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story']",321-S-King-Charles-Rd_Raleigh_NC_27610_M67129-58003,for_sale,2022-05-03T14:04:08Z,,"[{'name': 'Best Real Estate Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b531674cc5b2c413e17e73dc2f459fb1l-m1763949145s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b531674cc5b2c413e17e73dc2f459fb1l-m4127054230s-w1024_h768.jpg'}]",,608990,False,6712958003,,,2942682403,,https://ap.rdcpix.com/b531674cc5b2c413e17e73dc2f459fb1l-m1763949145s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,20D71B208CBAC43296A5CD3D3A09D1F3,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1955.0,,2014-11-10,195000.0,2.0,,,28750.0,1857.0,2.0,,,,1.0,4.0,single_family,27610,North Carolina,-78.603685,35.775516,Raleigh,NC,321 S King Charles Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=321%20S%20King%20Charles%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=AIyoXv9vSlAgqzvtCEtN3vFI4K8=,37183,Wake,"[{'listing_id': '2942682403', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '590570358', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '533259750', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '531073634', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '500799786', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
14,2022-05-01T12:58:38Z,"['community_outdoor_space', 'community_security_features', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'vaulted_ceiling']",1308-Tavernier-Knoll-Ln_Raleigh_NC_27603_M53506-00864,for_sale,2022-05-01T12:46:04Z,,"[{'name': 'United Real Estate Triangle', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/849d6aeacbbd2ea1c36a516cb30a3feel-m2273348402s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/849d6aeacbbd2ea1c36a516cb30a3feel-m4067966559s-w1024_h768.jpg'}]",,625000,False,5350600864,,,2942625939,,https://ap.rdcpix.com/849d6aeacbbd2ea1c36a516cb30a3feel-m2273348402s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,9EE68E0B342184FF940548A54D3E41A2,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2014.0,,2015-10-23,300000.0,2.0,,1.0,22651.0,2616.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.645418,35.633646,Raleigh,NC,1308 Tavernier Knoll Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1308%20Tavernier%20Knoll%20Ln%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=Euy3-0LoZAFoehfLjEyuJjg9yYQ=,37183,Wake,"[{'listing_id': '2942625939', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '590477858', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
15,2022-05-04T17:03:39Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",8628-Seagate-Dr_Raleigh_NC_27615_M65299-28512,for_sale,2022-04-30T15:39:31Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/735decc1436e3b65a0ddd62be5864c88l-m3916107481s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/735decc1436e3b65a0ddd62be5864c88l-m3171925352s-w1024_h768.jpg'}]",,650000,False,6529928512,,,2942611075,,https://ap.rdcpix.com/735decc1436e3b65a0ddd62be5864c88l-m3916107481s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,61737DBA5573DB2A1ABB471A89852523,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1983.0,,2001-09-28,285000.0,2.0,,1.0,27878.0,2770.0,3.0,,,2.0,2.0,4.0,single_family,27615,North Carolina,-78.669795,35.896478,Raleigh,NC,8628 Seagate Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8628%20Seagate%20Dr%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=jCUuDHSJjYzTBq3a0K46c69n6X4=,37183,Wake,"[{'listing_id': '2942611075', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
16,2022-05-04T21:25:26Z,"['central_air', 'community_clubhouse', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories']",1535-Caraleigh-Mills-Ct-Apt-210_Raleigh_NC_27603_M59263-74719,for_sale,2022-04-29T12:39:54Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/cdf5a3dc8d37cba1f7968f25ae315bbbl-m2078087413s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/cdf5a3dc8d37cba1f7968f25ae315bbbl-m1565066873s-w1024_h768.jpg'}]",,629000,False,5926374719,,,2942562013,,https://ap.rdcpix.com/cdf5a3dc8d37cba1f7968f25ae315bbbl-m2078087413s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,796B8DBB08070AA0E762F911177582C0,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1892.0,,2013-05-24,256000.0,2.0,,,10890.0,1772.0,2.0,condo,,,2.0,2.0,condos,27603,North Carolina,-78.653363,35.759589,Raleigh,NC,1535 Caraleigh Mills Ct Apt 210,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1535%20Caraleigh%20Mills%20Ct%20Apt%20210%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=apu5UKeB5qfsyD5PrHK3zsKFb-4=,37183,Wake,"[{'listing_id': '2942562013', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '557633810', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '521629410', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
17,2022-05-02T02:37:17Z,"['central_air', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'single_story']",1433-Chester-Rd_Raleigh_NC_27608_M62908-75715,for_sale,2022-04-29T04:10:21Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/669be0455876c4732f5e7dd6d0c9caebl-c3914579702s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/669be0455876c4732f5e7dd6d0c9caebl-c2286650015s-w1024_h768.jpg'}]",,650000,False,6290875715,,,2942553281,,https://ap.rdcpix.com/669be0455876c4732f5e7dd6d0c9caebl-c3914579702s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,521E4D585EDDC0CB6159FCC120F94EC9,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1953.0,,2013-07-09,280000.0,1.0,,1.0,13068.0,1824.0,2.0,,,,1.0,3.0,single_family,27608,North Carolina,-78.660206,35.80419,Raleigh,NC,1433 Chester Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1433%20Chester%20Rd%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=ZONycignQ9Ze2C8-LSEFbC-4Q10=,37183,Wake,"[{'listing_id': '2942553281', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '566783506', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '550754142', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '520241486', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
18,2022-05-02T20:49:34Z,"['central_air', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'garage_1_or_more', 'garage_2_or_more']",908-Temple-St_Raleigh_NC_27609_M59948-23696,for_sale,2022-04-28T22:15:03Z,,"[{'name': 'RE/MAX United', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/cbab76008d2f65e8ac3e1cd69b263474l-m1967415749s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/cbab76008d2f65e8ac3e1cd69b263474l-m1770976298s-w1024_h768.jpg'}]",,635000,False,5994823696,,,2942543801,,https://ap.rdcpix.com/cbab76008d2f65e8ac3e1cd69b263474l-m1967415749s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,9210ABC186268B96F35306F248DD5813,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1966.0,,2018-10-24,367000.0,2.0,,1.0,20038.0,2323.0,3.0,,,2.0,,4.0,single_family,27609,North Carolina,-78.651672,35.856085,Raleigh,NC,908 Temple St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=908%20Temple%20St%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=LC4EFTBSKDAXfrhWtgcK0zoU4QQ=,37183,Wake,"[{'listing_id': '2942543801', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '639593402', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
19,2022-05-05T23:28:39Z,"['community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",5214-Knollwood-Rd_Raleigh_NC_27609_M56814-15377,for_sale,2022-04-28T13:28:12Z,,"[{'name': 'Slate Luxury Homes', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bfc2669bc0dd2547afb0e194547df0b1l-m1415612262s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bfc2669bc0dd2547afb0e194547df0b1l-m118123475s-w1024_h768.jpg'}]",,599900,False,5681415377,,,2942517076,,https://ap.rdcpix.com/bfc2669bc0dd2547afb0e194547df0b1l-m1415612262s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,4D5B8266C6C9C13FC96404CF08ED7087,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1966.0,,,,2.0,,1.0,15682.0,2307.0,3.0,,,2.0,2.0,4.0,single_family,27609,North Carolina,-78.634894,35.848799,Raleigh,NC,5214 Knollwood Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5214%20Knollwood%20Rd%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=v6SCLlrwArZyHr3zWZjz4ssdrnE=,37183,Wake,"[{'listing_id': '2942517076', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
20,2022-04-28T12:32:36Z,"['community_outdoor_space', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'fenced_yard', 'new_roof']",1417-Elberon-Pl_Raleigh_NC_27609_M57092-88895,for_sale,2022-04-28T12:34:49Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/551ba07699f9e1e19288d2976979de3dl-m3740390559s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/551ba07699f9e1e19288d2976979de3dl-m477311976s-w1024_h768.jpg'}]",,629000,False,5709288895,,,2942515677,,https://ap.rdcpix.com/551ba07699f9e1e19288d2976979de3dl-m3740390559s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,653096B4B171F1D04ED651EF76431F87,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1970.0,,2005-11-14,60000.0,3.0,,,11761.0,2646.0,3.0,,,,2.0,4.0,single_family,27609,North Carolina,-78.614261,35.862478,Raleigh,NC,1417 Elberon Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1417%20Elberon%20Pl%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=5etu_6g7cajLyg9DnW1jOB0aYQQ=,37183,Wake,"[{'listing_id': '2942515677', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
21,2022-05-03T15:48:17Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'basement', 'garage_1_or_more', 'garage_2_or_more']",5014-Tanglewood-Dr_Raleigh_NC_27612_M69327-41160,for_sale,2022-04-28T01:13:53Z,,"[{'name': 'DINK Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/22d731785e2ce0159250e432996049f2l-m3908284099s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/22d731785e2ce0159250e432996049f2l-m854269113s-w1024_h768.jpg'}]",,625000,False,6932741160,,,2942500490,,https://ap.rdcpix.com/22d731785e2ce0159250e432996049f2l-m3908284099s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C5386E34A02FE8E9BA297D34AF3A1D8C,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1960.0,,2011-04-15,245000.0,2.0,,,22651.0,2037.0,2.0,,,2.0,,4.0,single_family,27612,North Carolina,-78.698598,35.851061,Raleigh,NC,5014 Tanglewood Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5014%20Tanglewood%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=SfNkPWxllfgI-LqDinXc75rmUgE=,37183,Wake,"[{'listing_id': '2942500490', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '527484770', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '526142290', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
22,2022-04-25T19:26:48Z,"['city_view', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'jack_and_jill_bathroom', 'open_floor_plan', 'floor_plan', 'front_porch', 'wrap_around_porch', 'new_roof', 'park', 'trails']",2303-Dunn-Rd_Raleigh_NC_27614_M59960-34913,for_sale,2022-04-25T19:29:43Z,,"[{'name': 'Choice Residential Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5fb3057236a81158c3b31119238f60b6l-m3369683848s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5fb3057236a81158c3b31119238f60b6l-m1323654815s-w1024_h768.jpg'}]",,625000,False,5996034913,,,2942421725,,https://ap.rdcpix.com/5fb3057236a81158c3b31119238f60b6l-m3369683848s-w1024_h768.jpg,[{'office_name': 'Choice Residential Real Estate'}],TANC,,,mls,ABB5A29DE85D6B94DAFBBFEBF231E343,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2006-05-30,346000.0,3.0,,1.0,11761.0,2852.0,4.0,,,2.0,2.0,4.0,single_family,27614,North Carolina,-78.569643,35.917495,Raleigh,NC,2303 Dunn Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2303%20Dunn%20Rd%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=pK8sn8R1gzg5fHqJfSra1DZLNRQ=,37183,Wake,"[{'listing_id': '2942421725', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '596399738', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '591668522', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
23,2022-05-06T07:20:37Z,"['central_air', 'community_gym', 'community_outdoor_space', 'den_or_office', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'master_suite', 'front_porch']",1412-Palace-Garden-Way_Raleigh_NC_27603_M62764-28236,for_sale,2022-04-25T13:29:30Z,,"[{'name': 'Brunswick County Holmes', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d310358ffb5a87deb32bed57e4d4e550l-m388569133s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d310358ffb5a87deb32bed57e4d4e550l-m1433439586s-w1024_h768.jpg'}]",,625000,False,6276428236,,,2942409857,50000.0,https://ap.rdcpix.com/d310358ffb5a87deb32bed57e4d4e550l-m388569133s-w1024_h768.jpg,"[{'office_name': None}, {'office_name': None}]",BUNC,,,mls,683F2EC42D13BB5F9E9CB8A0E92B84A5,,,,True,True,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2013.0,,2020-08-12,433000.0,4.0,,,6970.0,3108.0,4.0,,,2.0,2.0,4.0,single_family,27603,North Carolina,-78.659057,35.735665,Raleigh,NC,1412 Palace Garden Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1412%20Palace%20Garden%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=XAcosGDBt3NVHBn8el_ZgNZjky0=,37183,Wake,"[{'listing_id': '2942409857', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2917619705', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
24,2022-05-06T00:54:41Z,"['central_air', 'community_clubhouse', 'community_golf', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",4725-Royal-Troon-Dr_Raleigh_NC_27604_M56549-75970,for_sale,2022-04-23T00:39:31Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/88012ce230eed18dbb1f17308a6e8e20l-m466266820s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/88012ce230eed18dbb1f17308a6e8e20l-m1729463841s-w1024_h768.jpg'}]",,570000,False,5654975970,,,2942373214,10000.0,https://ap.rdcpix.com/88012ce230eed18dbb1f17308a6e8e20l-m466266820s-w1024_h768.jpg,[{'office_name': 'Keller Williams Realty'}],TANC,,,mls,2C5FAD17EC2AF3BA2DF1F3C28D10E3BA,,,,True,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1992.0,,2019-02-01,305000.0,3.0,,1.0,8712.0,3704.0,4.0,,,2.0,3.0,5.0,single_family,27604,North Carolina,-78.551412,35.807596,Raleigh,NC,4725 Royal Troon Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4725%20Royal%20Troon%20Dr%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=3-DsN63XE22wkSsa-DklMDz93Lg=,37183,Wake,"[{'listing_id': '2942373214', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2933164516', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '645682498', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '630676594', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '629451314', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
