,primary_photo,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo.href,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,location.address.coordinate
35,,2022-04-12T12:30:20Z,"['trails', 'shopping', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",5824-Empathy-Ln_Raleigh_NC_27616_M92636-41068,for_sale,2022-04-09T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/751b0bf03ead68a6b759b07b65b918bfl-f3155693687s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/751b0bf03ead68a6b759b07b65b918bft-f3720680793s-w1024_h768.jpg'}]",,429375,False,9263641068,,,2942017920,,,LC1B,417000665227,19232602448,new_home,,True,,,,,,True,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,,,,1924.0,2.0,,,2.0,2.0,3.0,single_family,27616,North Carolina,,,Raleigh,NC,5824 Empathy Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5824%20Empathy%20Ln%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=zH3Oogf71IGQArGWyxoYoKCtIbU=,,Wake,"[{'listing_id': '2942017920', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://nh.rdcpix.com/751b0bf03ead68a6b759b07b65b918bfl-f3155693687s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072658,5401 North - Ardmore Collection,
36,,2022-04-04,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Virginia_5401-North-Cottage-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665292,ready_to_build,2022-04-09T00:00:00.000Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/e1e621fda2bcef7d044e06f06c25637ce-f102957948s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/e1e621fda2bcef7d044e06f06c25637cp-f3891628336s.svg'}]",,479990,False,417000665292,,,,,,LC1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Virginia,,,2543.0,,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,https://nh.rdcpix.com/e1e621fda2bcef7d044e06f06c25637ce-f102957948s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000057947,5401 North - Cottage Collection,
37,,2022-04-10T00:26:17Z,"['central_air', 'community_clubhouse', 'community_golf', 'community_outdoor_space', 'den_or_office', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'pond', 'clubhouse', 'playground', 'golf_course']",135-Ryder-Cup-Cir_Raleigh_NC_27603_M60447-52874,for_sale,2022-04-08T16:14:24Z,,"[{'name': 'KW Realty Platinum', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/67cb06848ccfedc4404668ba3aab5915l-m2592085905s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/67cb06848ccfedc4404668ba3aab5915l-m4135049527s-w1024_h768.jpg'}]",,464900,False,6044752874,,,2941927370,,[{'office_name': None}],TANC,,,mls,682B0F1C88A7EE727E2415318D40D428,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2006.0,,2016-04-29,240000.0,2.0,,1.0,5663.0,2489.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.664499,35.668179,Raleigh,NC,135 Ryder Cup Cir,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=135%20Ryder%20Cup%20Cir%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=v4wCgj59jDvay_wSTuKzABkM-60=,37183,Wake,"[{'listing_id': '2941927370', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '612904998', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '553579606', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '554020638', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '552733394', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/67cb06848ccfedc4404668ba3aab5915l-m2592085905s-w1024_h768.jpg,,,,,,
38,,2022-04-11T18:35:40Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'fenced_yard', 'big_bathroom', 'master_bedroom', 'front_porch']",3708-Cashew-Dr_Raleigh_NC_27616_M66344-82745,for_sale,2022-04-08T15:56:50Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/dc04199ceb9ab6b08e0e78e2197c0f93l-m227064615s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/dc04199ceb9ab6b08e0e78e2197c0f93l-m807998199s-w1024_h768.jpg'}]",,415000,False,6634482745,,,2941926367,,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,6B702A86799F79EAE2B28FC28E35C772,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2016-05-02,208000.0,2.0,,1.0,7841.0,1969.0,3.0,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.52199,35.868965,Raleigh,NC,3708 Cashew Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3708%20Cashew%20Dr%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=vIIVIUzT7TVKcKKGlcVdsjrwvnI=,37183,Wake,"[{'listing_id': '2941926367', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '612740118', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '607183230', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/dc04199ceb9ab6b08e0e78e2197c0f93l-m227064615s-w1024_h768.jpg,,,,,,
39,,2022-04-11T23:33:46Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'lake_view', 'recreation_facilities', 'view', 'water_view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'trails', 'lake', 'beach']",2461-Memory-Ridge-Dr_Raleigh_NC_27606_M54045-94569,for_sale,2022-04-08T14:51:47Z,,"[{'name': 'Raleigh Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/73c143136753c8904843fd6ccda42a6fl-m290758540s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/73c143136753c8904843fd6ccda42a6fl-m536225392s-w1024_h768.jpg'}]",,415000,False,5404594569,,,2941923409,,[{'office_name': None}],TANC,,,mls,9F487DB73F70D9DF5E42E833A9F936E3,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2012.0,,2017-09-06,268000.0,2.0,,1.0,1307.0,1861.0,3.0,townhouse,,1.0,2.0,3.0,townhomes,27606,North Carolina,-78.729982,35.746874,Raleigh,NC,2461 Memory Ridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2461%20Memory%20Ridge%20Dr%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=B7dilB8rFvgk69f5X3-CIEqN6gI=,37183,Wake,"[{'listing_id': '2941923409', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '630809426', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '604792538', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '546371850', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/73c143136753c8904843fd6ccda42a6fl-m290758540s-w1024_h768.jpg,,,,,,
40,,2022-04-08T14:22:33Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'cul_de_sac', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'low_hoa', 'wrap_around_porch', 'big_lot', 'views', 'hoa']",1705-Reynolda-Ct_Raleigh_NC_27603_M55807-43619,for_sale,2022-04-08T14:28:12Z,,"[{'name': 'Orchard Brokerage, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1789f17dc5a79657a7c1761fd388fe3dl-m662776816s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1789f17dc5a79657a7c1761fd388fe3dl-m970948411s-w1024_h768.jpg'}]",,409900,False,5580743619,,"[{'type': None, 'href': 'https://www.zillow.com/view-3d-home/39c6688f-cc33-4913-be3d-bebed932d3d5?setAttribution=mls&wl=true'}]",2941922434,,[{'office_name': None}],TANC,,,mls,22838A6F47081691CB8DC012FFAA6054,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1997.0,,2017-09-14,228500.0,2.0,,1.0,30492.0,2077.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.659444,35.611376,Raleigh,NC,1705 Reynolda Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1705%20Reynolda%20Ct%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=sKtlNxbdyXxtyj4vsEYtFh5lTrE=,37183,Wake,"[{'listing_id': '2941922434', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '629541314', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/1789f17dc5a79657a7c1761fd388fe3dl-m662776816s-w1024_h768.jpg,,,,,,
41,,2022-04-07T23:16:34Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'floor_plan', 'wrap_around_porch', 'big_lot']",3401-Highgate-Rd_Raleigh_NC_27603_M65752-12317,for_sale,2022-04-07T23:18:11Z,,"[{'name': 'Homesmart Expert Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ca107cafc4a5053565e8e9ed177e44afl-m1912400883s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ca107cafc4a5053565e8e9ed177e44afl-m1898096715s-w1024_h768.jpg'}]",,440000,False,6575212317,,,2941902833,,[{'office_name': 'HomeSmart Expert Realty'}],TANC,,,mls,D02CD967E0A56E8F9ED19D175A087198,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1997.0,,2008-04-23,163000.0,2.0,,1.0,38768.0,1837.0,3.0,,,,2.0,4.0,single_family,27603,North Carolina,-78.701123,35.631526,Raleigh,NC,3401 Highgate Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3401%20Highgate%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=88Eg3IOnmvL_FdUtB-91XigVNbs=,37183,Wake,"[{'listing_id': '2941902833', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/ca107cafc4a5053565e8e9ed177e44afl-m1912400883s-w1024_h768.jpg,,,,,,
42,,2022-04-08T15:18:31Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard']",1008-Harvest-Mill-Ct_Raleigh_NC_27610_M57573-94152,for_sale,2022-04-07T19:37:26Z,,"[{'name': 'Offerpad Brokerage Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d39a6a89c927df21ec8e8c6aa9830df7l-m3552077128s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d39a6a89c927df21ec8e8c6aa9830df7l-m3275766981s-w1024_h768.jpg'}]",,449900,False,5757394152,,,2941891487,,[{'office_name': 'OfferPad Brokerage LLC'}],TANC,,,mls,FE65DCBBAA0C526B37E968BBD2C08433,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,2022-03-18,380000.0,2.0,,1.0,63598.0,1833.0,3.0,,,2.0,2.0,3.0,single_family,27610,North Carolina,-78.480173,35.739011,Raleigh,NC,1008 Harvest Mill Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1008%20Harvest%20Mill%20Ct%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=REEh6MrLLT_nJm4fnDR9niCv5uI=,37183,Wake,"[{'listing_id': '2941891487', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2938975044', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/d39a6a89c927df21ec8e8c6aa9830df7l-m3552077128s-w1024_h768.jpg,,,,,,
43,,2022-04-09T17:13:27Z,"['central_air', 'community_clubhouse', 'community_elevator', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'disability_features', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",400-W-North-St-Apt-702_Raleigh_NC_27603_M50977-44079,for_sale,2022-04-07T17:43:19Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bc3f1feecf2f9a9e07586fd6bfbc5348l-m3271840827s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bc3f1feecf2f9a9e07586fd6bfbc5348l-m3409185632s-w1024_h768.jpg'}]",,439000,False,5097744079,,,2941885378,,[{'office_name': None}],TANC,,,mls,C24F13E154011A6164AD57564DDA0E66,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2008.0,,2020-11-12,378000.0,2.0,,,,1167.0,2.0,condo,,2.0,1.0,2.0,condos,27603,North Carolina,-78.645217,35.785203,Raleigh,NC,400 W North St Apt 702,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=400%20W%20North%20St%20Apt%20702%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=JfJgrf4t4rudZKK6PUFKCpOpnDI=,37183,Wake,"[{'listing_id': '2941885378', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2919874346', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2916685287', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2915444831', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2912888050', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '650944482', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '649477618', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '648547114', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '602371498', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '532862310', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '525597018', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/bc3f1feecf2f9a9e07586fd6bfbc5348l-m3271840827s-w1024_h768.jpg,,,,,,
44,,2022-04-08T22:48:29Z,"['carport', 'central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'view', 'single_story', 'granite_kitchen', 'open_floor_plan', 'floor_plan', 'farm', 'ranch', 'views']",5109-Bridlington-Ln_Raleigh_NC_27612_M69033-67373,for_sale,2022-04-07T14:06:38Z,,"[{'name': 'Rachel Kendall Team', 'photo': 'https://ap.rdcpix.com/167238158/e9005ef6399857403249946d4e6d14d3o-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/62b3c9c9a69a619e5f5f248dc95a680al-m1246615853s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/62b3c9c9a69a619e5f5f248dc95a680al-m1734437849s-w1024_h768.jpg'}]",,499900,False,6903367373,,,2941875159,,[{'office_name': None}],TANC,,,mls,5C40A905342F639BE00B47F09BA9928B,,,,,,,True,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,1980.0,,2020-06-17,385000.0,2.0,,,21780.0,1879.0,2.0,,,,1.0,3.0,single_family,27612,North Carolina,-78.669877,35.85055,Raleigh,NC,5109 Bridlington Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5109%20Bridlington%20Ln%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=7vRupY0hZlLp1U3FDokyyimi45g=,37183,Wake,"[{'listing_id': '2941875159', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2916224402', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '590786854', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '578997342', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '504731926', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/62b3c9c9a69a619e5f5f248dc95a680al-m1246615853s-w1024_h768.jpg,,,,,,
45,,2022-04-12T15:37:17Z,"['central_air', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'views']",5029-Delta-Lake-Dr_Raleigh_NC_27612_M55020-58583,for_sale,2022-04-07T13:51:28Z,,"[{'name': 'Keller Williams Legacy', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/945d533dd5f9374c90587a521ca891f2l-m2431609277s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/945d533dd5f9374c90587a521ca891f2l-m1038250399s-w1024_h768.jpg'}]",,429000,False,5502058583,,,2941874519,,[{'office_name': None}],TANC,,,mls,349B0E74816DB57FC541B92D4D0E4244,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2000.0,,2012-05-25,188000.0,2.0,,1.0,13504.0,1773.0,3.0,,,1.0,2.0,3.0,single_family,27612,North Carolina,-78.718524,35.854165,Raleigh,NC,5029 Delta Lake Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5029%20Delta%20Lake%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=KL-PeM5R6RBBVcqucT9o5ZyYUWc=,37183,Wake,"[{'listing_id': '2941874519', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '529596614', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '521515718', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/945d533dd5f9374c90587a521ca891f2l-m2431609277s-w1024_h768.jpg,,,,,,
46,,2022-04-12T01:03:39Z,"['community_clubhouse', 'community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'clubhouse']",9141-Falkwood-Rd_Raleigh_NC_27617_M69207-68580,for_sale,2022-04-07T13:03:29Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/031aa672989d0b5750a1546c5571d365l-m319582384s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/031aa672989d0b5750a1546c5571d365l-m2949201734s-w1024_h768.jpg'}]",,421000,False,6920768580,,,2941872942,,[{'office_name': None}],TANC,,,mls,05E7ACE51E3BC08BEC288543C4653DBE,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2011.0,,2017-05-11,320000.0,3.0,,1.0,2178.0,2111.0,4.0,townhouse,,2.0,3.0,3.0,townhomes,27617,North Carolina,-78.802223,35.898412,Raleigh,NC,9141 Falkwood Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9141%20Falkwood%20Rd%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=Jvd4PuHTNSVVz7r1-OG-jJbi-U8=,37183,Wake,"[{'listing_id': '2941872942', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '626102262', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/031aa672989d0b5750a1546c5571d365l-m319582384s-w1024_h768.jpg,,,,,,
47,,2022-04-15T14:29:29Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'private_backyard', 'vaulted_ceiling', 'new_roof', 'shopping']",8300-Grey-Abbey-Pl_Raleigh_NC_27615_M58328-94952,for_sale,2022-04-07T00:31:29Z,,"[{'name': 'Realty World - Triangle Living', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/025e6891fbd09dfd52660f9ff39bf5f7l-m2411914702s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/025e6891fbd09dfd52660f9ff39bf5f7l-m2686513896s-w1024_h768.jpg'}]",,499900,False,5832894952,,,2941861333,,[{'office_name': 'Realty World-Triangle Living'}],TANC,,,mls,E98209F79F21B586D5D089509493E190,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1986.0,,2011-08-25,218000.0,2.0,,1.0,10454.0,2266.0,3.0,,,2.0,2.0,4.0,single_family,27615,North Carolina,-78.661756,35.896463,Raleigh,NC,8300 Grey Abbey Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8300%20Grey%20Abbey%20Pl%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=B_oUXtCahp6yOpQDbVg6kdJorEI=,37183,Wake,"[{'listing_id': '2941861333', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '532599122', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/025e6891fbd09dfd52660f9ff39bf5f7l-m2411914702s-w1024_h768.jpg,,,,,,
48,,2022-04-07T19:10:11Z,"['central_air', 'corner_lot', 'forced_air', 'recreation_facilities', 'rental_property', 'farm', 'ranch', 'investment_opportunity']",4701-Hollowell-Ln_Raleigh_NC_27604_M94015-61528,for_sale,2022-04-06T11:18:41Z,,"[{'name': 'Raleigh Investment Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/752ce02f224097ab8765021b66e48c6al-m628513412s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/752ce02f224097ab8765021b66e48c6al-m3753209047s-w1024_h768.jpg'}]",,460000,False,9401561528,,,2941833665,,[{'office_name': None}],TANC,,,mls,,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1984.0,,,,6.0,,,,3043.0,6.0,,,,,6.0,multi_family,27604,North Carolina,-78.592792,35.845303,Raleigh,NC,4701 Hollowell Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4701%20Hollowell%20Ln%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=iWfAe0P1x36hkoQpg0MUtsk9rVE=,37183,Wake,"[{'listing_id': '2941833665', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/752ce02f224097ab8765021b66e48c6al-m628513412s-w1024_h768.jpg,,,,,,
