,primary_photo,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo.href,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,location.address.coordinate
10,,2022-04-14T21:42:35Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'disability_features', 'fireplace', 'forced_air', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'master_bathroom', 'big_lot', 'farm', 'ranch', 'new_roof']",6637-Winterton-Dr_Raleigh_NC_27603_M60226-44908,for_sale,2022-04-13T18:02:22Z,,"[{'name': 'Eaton Real Estate Services LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/e2a8fabe557a708e008bb09323526af7l-m1880852180s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/e2a8fabe557a708e008bb09323526af7l-m1540811081s-w1024_h768.jpg'}]",,389500,False,6022644908,,,2942061197,,[{'office_name': None}],TANC,,,mls,C67968B672C002E0A408C3D92665F55B,,,,,,,True,,,True,False,False,co_broke,['co_broke'],basic_opt_in,1997.0,,2018-06-07,204000.0,2.0,,,43124.0,1685.0,2.0,,,2.0,1.0,3.0,single_family,27603,North Carolina,-78.620488,35.592364,Raleigh,NC,6637 Winterton Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6637%20Winterton%20Dr%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=N2QOm13hUImnMAjmhWt6SnSiJWg=,37183,Wake,"[{'listing_id': '2942061197', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '640466558', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/e2a8fabe557a708e008bb09323526af7l-m1880852180s-w1024_h768.jpg,,,,,,
11,,2022-04-15T02:53:08Z,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'beautiful_backyard', 'fenced_yard', 'front_porch', 'rental_property']",5037-Village-Lawn-Dr_Raleigh_NC_27613_M51316-16222,for_sale,2022-04-13T18:02:22Z,,"[{'name': 'Fonville Morisey/Stonehenge Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/74ae017cb21a0cdf63f1c0fabac2257al-m401706826s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/74ae017cb21a0cdf63f1c0fabac2257al-m3759772713s-w1024_h768.jpg'}]",,399000,False,5131616222,,,2942061059,,[{'office_name': None}],TANC,,,mls,4BFA711B2A31BEA46EA0F6926DE56C6E,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1997.0,,2016-07-01,225000.0,2.0,,1.0,3920.0,1758.0,3.0,,,,2.0,4.0,single_family,27613,North Carolina,-78.743461,35.922801,Raleigh,NC,5037 Village Lawn Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5037%20Village%20Lawn%20Dr%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=7tu1UFvfT_Yrqzfya3KpL32NDKw=,37183,Wake,"[{'listing_id': '2942061059', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '631291502', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '617726170', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '617465058', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '615415850', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '532740070', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '529273206', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/74ae017cb21a0cdf63f1c0fabac2257al-m401706826s-w1024_h768.jpg,,,,,,
12,,2022-04-13T19:58:25Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'new_roof']",812-Nightshade-Way_Raleigh_NC_27610_M62927-73466,for_sale,2022-04-13T18:02:22Z,,"[{'name': 'eXp Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d32e035cce98a96702e9f429c03b3b3al-m2926520060s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d32e035cce98a96702e9f429c03b3b3al-m2154637035s-w1024_h768.jpg'}]",,395000,False,6292773466,,,2942061198,,[{'office_name': None}],TANC,,,mls,F72123761771BEA9C92EADBB7800A0FE,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2005-08-03,136000.0,2.0,,1.0,7405.0,1896.0,3.0,,,1.0,2.0,3.0,single_family,27610,North Carolina,-78.613713,35.765052,Raleigh,NC,812 Nightshade Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=812%20Nightshade%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=KQcwz-HIe8C20L0nG16-5uE05AA=,37183,Wake,"[{'listing_id': '2942061198', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/d32e035cce98a96702e9f429c03b3b3al-m2926520060s-w1024_h768.jpg,,,,,,
13,,2022-04-01,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",Coleman_5401-North-Ardmore-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665227,ready_to_build,2022-04-13T00:00:00.000Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/5771c2c244af5c85ae61cd014197054ee-f478936094s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/5771c2c244af5c85ae61cd014197054ee-f3155693687s-w1024_h768.jpg'}]",,399990,False,417000665227,,,,,,LC1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Coleman,1.0,,1924.0,,,,2.0,2.0,3.0,condo_townhome,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,https://nh.rdcpix.com/5771c2c244af5c85ae61cd014197054ee-f478936094s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072658,5401 North - Ardmore Collection,
14,,2022-04-13T11:53:05Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more']",8409-Lunar-Stone-Pl_Raleigh_NC_27613_M60848-31433,for_sale,2022-04-12T21:00:59Z,"[{'start_date': '2022-04-16T14:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-04-16T16:00:00', 'dst': True, 'time_zone': 'EST'}, {'start_date': '2022-04-17T14:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-04-17T16:00:00', 'dst': True, 'time_zone': 'EST'}]","[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/78a140558ff5e4d67b12edfab394f545l-m2184978471s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/78a140558ff5e4d67b12edfab394f545l-m3344995898s-w1024_h768.jpg'}]",,385000,False,6084831433,,,2942035181,,[{'office_name': None}],TANC,,,mls,8F45DB3361192CD8DEFF18685BBA4DD4,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2004-09-10,163500.0,2.0,,,5227.0,1324.0,2.0,,,1.0,1.0,3.0,single_family,27613,North Carolina,-78.736436,35.890787,Raleigh,NC,8409 Lunar Stone Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8409%20Lunar%20Stone%20Pl%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=I-2PRXnio-k1TB2hI-fuqdDIXHw=,37183,Wake,"[{'listing_id': '2942035181', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '601677314', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '530236170', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '515629990', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '513560646', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '503344546', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/78a140558ff5e4d67b12edfab394f545l-m2184978471s-w1024_h768.jpg,,,,,,
15,,2022-04-12T19:53:21Z,"['community_clubhouse', 'community_outdoor_space', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'laundry_room', 'new_construction', 'recreation_facilities', 'senior_community', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'clubhouse']",154-Olivine-Dr-267_Raleigh_NC_27610_M94098-37486,for_sale,2022-04-12T19:55:04Z,,"[{'name': 'Lennar - Raleigh', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5e608c4a5f7079cf5bc100f89109ffc7l-m2903112417s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5e608c4a5f7079cf5bc100f89109ffc7l-m3740898183s-w1024_h768.jpg'}]",,375685,False,9409837486,,,2942032833,,[{'office_name': None}],TANC,,,mls,,True,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,2.0,,,4617.0,1654.0,2.0,townhouse,,2.0,1.0,2.0,townhomes,27610,North Carolina,-78.540852,35.699639,Raleigh,NC,154 Olivine Dr Unit 267,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=154%20Olivine%20Dr%20Unit%20267%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=F3ewWraTEP3RvP4PlXFu39pj_pk=,37183,Wake,"[{'listing_id': '2942032833', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/5e608c4a5f7079cf5bc100f89109ffc7l-m2903112417s-w1024_h768.jpg,,,,,,
16,,2022-04-14T17:01:07Z,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'high_ceiling', 'master_bedroom', 'shopping']",11012-Peacock-Moss-St_Raleigh_NC_27613_M64402-02608,for_sale,2022-04-12T19:31:22Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/52955451d485a2c6503f8ae5cbd5903dl-m522682040s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/52955451d485a2c6503f8ae5cbd5903dl-m2885394543s-w1024_h768.jpg'}]",,359900,False,6440202608,,,2942032030,,[{'office_name': None}],TANC,,,mls,B8565F0F20F98A24F8CDA23E6AD67783,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2017-06-19,190000.0,2.0,,1.0,4792.0,1395.0,3.0,,,1.0,2.0,3.0,single_family,27613,North Carolina,-78.744462,35.93445,Raleigh,NC,11012 Peacock Moss St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11012%20Peacock%20Moss%20St%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=pT4l1iUKNYoClSMETX7-_FotJ5w=,37063,Durham,"[{'listing_id': '2942032030', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '628599166', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '608312862', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '581339586', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/52955451d485a2c6503f8ae5cbd5903dl-m522682040s-w1024_h768.jpg,,,,,,
17,,2022-04-04,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Bradley_5401-North-Frazier-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665225,ready_to_build,2022-04-12T00:00:00.000Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/b89e514629dfabc9b820dfe2645c91ece-f81427748s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/b89e514629dfabc9b820dfe2645c91eci-f4178601677s-w1024_h768.jpg'}]",,394990,False,417000665225,,,,,,LC1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Bradley,1.0,,2179.0,,,,2.0,3.0,4.0,condo_townhome,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,https://nh.rdcpix.com/b89e514629dfabc9b820dfe2645c91ece-f81427748s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072657,5401 North - Frazier Collection,
18,,2022-04-03,"['single_story', 'garage_1_or_more', 'garage_2_or_more']",Newton_Dayton-Woods_1504-Tawny-View-Lane_Raleigh_NC_27603_P417000652172,ready_to_build,2022-04-11T19:20:50.000Z,,"[{'name': 'HHHunt Homes LLC', 'photo': 'https://nh.rdcpix.com/803ad6bdf805712af2d0b241e4547a8dn-f2152865465s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/441ab6bc12fa39c825b447862ee85acde-f1766455206s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/441ab6bc12fa39c825b447862ee85acde-f4197612242s-w1024_h768.jpg'}]",,396990,True,417000652172,,,,,,HHHB,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Newton,,,1564.0,,,,2.0,1.0,3.0,single_family,27603,North Carolina,-78.692076,35.615539,Raleigh,NC,1504 Tawny View Lane,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1504%20Tawny%20View%20Lane%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=sZqopGsUwtZjfHUMHPlcxjUgYms=,37183,Wake,,https://nh.rdcpix.com/441ab6bc12fa39c825b447862ee85acde-f1766455206s-w1024_h768.jpg,,,"[{'office': {'hours': 'By Appointment Only', 'phones': [{'number': '(919) 551-3362', 'type': 'Office'}, {'number': '8558124560', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4722637'}}]",717000071315,Dayton Woods,
19,,2022-04-03,"['single_story', 'garage_1_or_more', 'garage_2_or_more']",Quinn_Dayton-Woods_1504-Tawny-View-Lane_Raleigh_NC_27603_P417000652173,ready_to_build,2022-04-11T19:20:50.000Z,,"[{'name': 'HHHunt Homes LLC', 'photo': 'https://nh.rdcpix.com/803ad6bdf805712af2d0b241e4547a8dn-f2152865465s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/ae4d90ae55489dd73c37932b21fa6137e-f1990207682s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/ae4d90ae55489dd73c37932b21fa6137e-f1828332023s-w1024_h768.jpg'}]",,378990,True,417000652173,,,,,,HHHB,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Quinn,,,1270.0,,,,2.0,1.0,2.0,single_family,27603,North Carolina,-78.692076,35.615539,Raleigh,NC,1504 Tawny View Lane,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1504%20Tawny%20View%20Lane%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=sZqopGsUwtZjfHUMHPlcxjUgYms=,37183,Wake,,https://nh.rdcpix.com/ae4d90ae55489dd73c37932b21fa6137e-f1990207682s-w1024_h768.jpg,,,"[{'office': {'hours': 'By Appointment Only', 'phones': [{'number': '(919) 551-3362', 'type': 'Office'}, {'number': '8558124560', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4722637'}}]",717000071315,Dayton Woods,
20,,2022-04-11T14:11:32Z,"['central_air', 'hardwood_floors', 'rental_property', 'new_roof']",4604-Lavista-Ct_Raleigh_NC_27616_M62761-44539,for_sale,2022-04-11T03:57:14Z,,"[{'name': 'Best Investment Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ef80899f88e466e1221a75d90b0736c0l-m3528230040s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ef80899f88e466e1221a75d90b0736c0l-m1095820631s-w1024_h768.jpg'}]",,389900,False,6276144539,,,2941981857,,[{'office_name': None}],TANC,,,mls,CBAA28C7C6C938A25263B6CEA1CD54ED,,,,,,,True,,,True,False,False,co_broke,"['core.broker', 'co_broke']",essentials,1980.0,,2021-11-30,340000.0,4.0,,,,2043.0,4.0,,,,,4.0,multi_family,27616,North Carolina,-78.570385,35.844663,Raleigh,NC,4604 Lavista Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4604%20Lavista%20Ct%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=uK2APjm8tItcuuXnP_3zieSuHto=,37183,Wake,"[{'listing_id': '2941981857', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2936386970', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '636023094', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/ef80899f88e466e1221a75d90b0736c0l-m3528230040s-w1024_h768.jpg,,,,,,
21,,2022-04-04,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more']",Manteo-II_5401-North-Capitol-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665290,ready_to_build,2022-04-11T00:00:00.000Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/f68e22fdf84a5b95f1b890b7e2cdf96ce-f1940407303s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/f68e22fdf84a5b95f1b890b7e2cdf96cp-f4208312161s.svg'}]",,359990,False,417000665290,,,,,,LC1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Manteo II,1.0,,1731.0,,,,1.0,3.0,3.0,condo_townhome,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,https://nh.rdcpix.com/f68e22fdf84a5b95f1b890b7e2cdf96ce-f1940407303s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000057946,5401 North - Capitol Collection,
22,,2022-04-04,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Colton_5401-North-Frazier-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665226,ready_to_build,2022-04-10T00:00:00.000Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/4cef295e37dfa2c76d5ae7295e906192e-f3255638609s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/4cef295e37dfa2c76d5ae7295e906192i-f2640967051s-w1024_h768.jpg'}]",,394990,False,417000665226,,,,,,LC1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Colton,1.0,,2186.0,,,,2.0,3.0,4.0,condo_townhome,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,https://nh.rdcpix.com/4cef295e37dfa2c76d5ae7295e906192e-f3255638609s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072657,5401 North - Frazier Collection,
23,,2022-04-15T12:30:19Z,"['trails', 'shopping', 'new_construction', 'two_or_more_stories', 'garage_1_or_more']",6504-Astor-Elgin-St_Raleigh_NC_27616_M96006-00389,for_sale,2022-04-10T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/cc4ffeca95d2a152afdc697be0d5d87af-f4208312161s.svg'}, {'href': 'https://nh.rdcpix.com/cc4ffeca95d2a152afdc697be0d5d87af-f2360720205s.svg'}]",,363740,False,9600600389,,,2942130461,,,LC1B,417000665290,19218603159,new_home,,True,,,,,,True,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,,,,1733.0,3.0,,,1.0,3.0,3.0,single_family,27616,North Carolina,,,Raleigh,NC,6504 Astor Elgin St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6504%20Astor%20Elgin%20St%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=XngN6cVxsAfS1b7EBzMJNxpS5Tk=,,Wake,"[{'listing_id': '2942130461', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://nh.rdcpix.com/cc4ffeca95d2a152afdc697be0d5d87af-f4208312161s.svg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000057946,5401 North - Capitol Collection,
24,,2022-04-01,"['two_or_more_stories', 'garage_1_or_more']",Carson-II_Trace-at-Olde-Towne-Designer-Collection_2211-S-New-Hope-Rd_Raleigh_NC_27610_P417000665262,ready_to_build,2022-04-09T00:00:00.000Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/f18b3c63fe8c6443b1c2f5b70a97da21e-f2478400773s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/f18b3c63fe8c6443b1c2f5b70a97da21e-f1246311253s-w1024_h768.jpg'}]",,369990,False,417000665262,,,,,,LC1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Carson II,1.0,,1785.0,,,,1.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.5662,35.7428,Raleigh,NC,2211 S New Hope Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2211%20S%20New%20Hope%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=YnTwSarkxxHe-oUKhvErhJghTJs=,37183,Wake,,https://nh.rdcpix.com/f18b3c63fe8c6443b1c2f5b70a97da21e-f2478400773s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072671,Trace at Olde Towne - Designer Collection,
