,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,other_listings,community.advertisers,community.property_id,community.description.name
10,2022-05-06T00:46:36Z,"['central_air', 'community_golf', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'floor_plan', 'golf_course', 'lake']",3101-Imperial-Oaks-Dr_Raleigh_NC_27614_M55281-76751,for_sale,2022-04-30T18:40:58Z,"[{'start_date': '2022-05-07T14:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-05-07T16:00:00', 'dst': True, 'time_zone': 'EST'}]","[{'name': 'Northside Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6053be6e8c77794c826ff6b06def2d8bl-m1085115587s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6053be6e8c77794c826ff6b06def2d8bl-m1772339456s-w1024_h768.jpg'}]",,460000,False,5528176751,,,2942613910,,https://ap.rdcpix.com/6053be6e8c77794c826ff6b06def2d8bl-m1085115587s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,1C18AC46A4A948393EBFC891CCC1BD57,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2006-03-24,252000.0,3.0,,,4356.0,2226.0,3.0,townhouse,,2.0,2.0,3.0,townhomes,27614,North Carolina,-78.554629,35.964239,Raleigh,NC,3101 Imperial Oaks Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3101%20Imperial%20Oaks%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=_CaysG12WFhE4N57WV5Oohi8psQ=,37183,Wake,"[{'listing_id': '2942613910', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
11,2022-04-30T19:08:25Z,"['city_view', 'community_clubhouse', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'disability_features', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'screen_porch', 'new_roof', 'tennis']",850-Historian-St_Raleigh_NC_27603_M52691-84901,for_sale,2022-04-29T13:23:29Z,,"[{'name': 'A Cole Realty Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ed7e4ed995b46bd97a799a06f939d546l-m74107958s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ed7e4ed995b46bd97a799a06f939d546l-m2663002830s-w1024_h768.jpg'}]",,465000,False,5269184901,,,2942563110,,https://ap.rdcpix.com/ed7e4ed995b46bd97a799a06f939d546l-m74107958s-w1024_h768.jpg,[{'office_name': 'A Cole Realty LLC'}],TANC,,,mls,213CB8DDEAD1B9D84C7AAB3025C0CB09,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2008.0,,2008-08-28,297500.0,2.0,,1.0,5663.0,2208.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.660622,35.738554,Raleigh,NC,850 Historian St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=850%20Historian%20St%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=ac7n7kf9k7Hx0Kugn20_6TTF_5o=,37183,Wake,"[{'listing_id': '2942563110', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
12,2022-05-04T03:59:43Z,"['central_air', 'community_outdoor_space', 'rental_property', 'park']",515-Hoke-St_Raleigh_NC_27601_M97445-48193,for_sale,2022-04-29T12:19:39Z,,"[{'name': 'Royale Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/856afd2eb3df37150154b9ff97cb7952l-m3401866799s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/856afd2eb3df37150154b9ff97cb7952l-m2389615629s-w1024_h768.jpg'}]",,499900,False,9744548193,,,2942561463,,https://ap.rdcpix.com/856afd2eb3df37150154b9ff97cb7952l-m3401866799s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1983.0,,,,2.0,,,,1728.0,2.0,,,,,6.0,multi_family,27601,North Carolina,-78.632179,35.763661,Raleigh,NC,515 Hoke St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=515%20Hoke%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=KIWbgeCXOMFqC7Z6prnJrKQQ3u8=,37183,Wake,"[{'listing_id': '2942561463', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
13,2022-05-04T03:58:55Z,"['central_air', 'community_outdoor_space', 'rental_property', 'park']",513-Hoke-St_Raleigh_NC_27601_M61775-38855,for_sale,2022-04-29T12:12:32Z,,"[{'name': 'Royale Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c053c07dc47506b6bbe1f6a5bbc82647l-m1613466450s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c053c07dc47506b6bbe1f6a5bbc82647l-m484204871s-w1024_h768.jpg'}]",,499900,False,6177538855,,,2942561314,,https://ap.rdcpix.com/c053c07dc47506b6bbe1f6a5bbc82647l-m1613466450s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DC8E189B5F0E34F3F6BA3ACE24E45D81,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1983.0,,2006-03-06,75000.0,2.0,,,,1728.0,2.0,,,,,6.0,multi_family,27601,North Carolina,-78.632315,35.763667,Raleigh,NC,513 Hoke St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=513%20Hoke%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=oJeY9mg4qDwHCiIS4L5dwquoBis=,37183,Wake,"[{'listing_id': '2942561314', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
14,2022-05-01T17:06:06Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",12420-Tetons-Ct_Durham_NC_27703_M68972-57837,for_sale,2022-04-29T10:42:55Z,,"[{'name': 'Copper Gate Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f3228bb85178e2435b0ee8b3c4cfae60l-m4261388293s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f3228bb85178e2435b0ee8b3c4cfae60l-m1695194264s-w1024_h768.jpg'}]",,485000,False,6897257837,,,2942560251,,https://ap.rdcpix.com/f3228bb85178e2435b0ee8b3c4cfae60l-m4261388293s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,5901FBC7CF372CF0680809D022101D10,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2013-10-31,227000.0,2.0,,1.0,29185.0,2763.0,3.0,,,2.0,2.0,4.0,single_family,27703,North Carolina,-78.759668,35.925855,Durham,NC,12420 Tetons Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12420%20Tetons%20Ct%2C%20Durham%2C%20NC%2027703&size=640x480&source=outdoor&signature=mawrVzJmQuUB_y1U-DY19FodY7I=,37063,Durham,"[{'listing_id': '2942560251', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '575156210', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
15,2022-04-30T23:04:46Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'private_backyard', 'big_lot', 'park', 'medicalcare', 'shopping']",8805-Colesbury-Dr_Raleigh_NC_27615_M50969-91790,for_sale,2022-04-29T10:23:57Z,,"[{'name': 'Choice Residential Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9996499e1463b1a7ad29f1ff86e061b3l-m2758130181s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9996499e1463b1a7ad29f1ff86e061b3l-m2343630315s-w1024_h768.jpg'}]",,500000,False,5096991790,,,2942559932,,https://ap.rdcpix.com/9996499e1463b1a7ad29f1ff86e061b3l-m2758130181s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,2FDDD2FFA5F062473534766CF1FFCAB4,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,1988-06-24,166000.0,2.0,,1.0,14375.0,2698.0,3.0,,,2.0,2.0,4.0,single_family,27615,North Carolina,-78.602924,35.896705,Raleigh,NC,8805 Colesbury Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8805%20Colesbury%20Dr%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=HB5uA8K2oFhAOdh6ZS_6aarYnqw=,37183,Wake,"[{'listing_id': '2942559932', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
16,2022-05-02T21:35:59Z,"['community_outdoor_space', 'disability_features', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories']",5107-Overhill-St_Raleigh_NC_27603_M92072-87666,for_sale,2022-04-29T01:37:21Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/410ba080b6095e7f4cb5c2bc27d05a49l-m37868086s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/410ba080b6095e7f4cb5c2bc27d05a49l-m3699339491s-w1024_h768.jpg'}]",,475000,False,9207287666,,,2942550488,,https://ap.rdcpix.com/410ba080b6095e7f4cb5c2bc27d05a49l-m37868086s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,32264F3F8FA833529AC6E2D51D9DE26E,True,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2020-10-27,12000.0,2.0,,1.0,14375.0,2135.0,3.0,,,,2.0,2.0,single_family,27603,North Carolina,-78.648628,35.708962,Raleigh,NC,5107 Overhill St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5107%20Overhill%20St%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=GlS7yfQOjev9RHgNBr9nCkTmaDg=,37183,Wake,"[{'listing_id': '2942550488', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
17,2022-05-04T15:09:04Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more']",7311-Paddock-Dr_Raleigh_NC_27613_M53974-68307,for_sale,2022-04-28T13:28:12Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/e2ed8ea67bae6ef71562a02cb81291f6l-m1085651825s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/e2ed8ea67bae6ef71562a02cb81291f6l-m4178610150s-w1024_h768.jpg'}]",,475000,False,5397468307,,,2942517077,,https://ap.rdcpix.com/e2ed8ea67bae6ef71562a02cb81291f6l-m1085651825s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,217218766DD15A0B5E7EF1A4BDDE11B8,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1973.0,,2018-08-31,260000.0,2.0,,,44431.0,1648.0,2.0,,,1.0,1.0,3.0,single_family,27613,North Carolina,-78.729689,35.951559,Raleigh,NC,7311 Paddock Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7311%20Paddock%20Dr%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=EOwcQSGXfMEAycA6oSvDL6-6Eb4=,37063,Durham,"[{'listing_id': '2942517077', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '643321342', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
18,2022-04-28T14:29:18Z,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more']",1728-Briarforest-Pl_Raleigh_NC_27615_M59720-64874,for_sale,2022-04-28T13:25:10Z,,"[{'name': 'Redfin Corporation', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2bff34b9de446b09ad864e0c68bdcdc6l-m4002365947s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2bff34b9de446b09ad864e0c68bdcdc6l-m2478834678s-w1024_h768.jpg'}]",,499900,False,5972064874,,,2942517015,,https://ap.rdcpix.com/2bff34b9de446b09ad864e0c68bdcdc6l-m4002365947s-w1024_h768.jpg,[{'office_name': 'Redfin Corporation'}],TANC,,,mls,195FE6AC88583074A9F9A8C427BFD193,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,1986-12-10,129000.0,2.0,,1.0,7841.0,2065.0,3.0,,,1.0,2.0,3.0,single_family,27615,North Carolina,-78.608499,35.868311,Raleigh,NC,1728 Briarforest Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1728%20Briarforest%20Pl%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=_Vanu0GpX8Pq0xQWb94oZg8brF4=,37183,Wake,"[{'listing_id': '2942517015', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
19,2022-04-29T18:10:42Z,"['city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_tennis_court', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",812-Historian-St_Raleigh_NC_27603_M52747-74792,for_sale,2022-04-27T11:32:55Z,,"[{'name': 'For Sale Realty, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6d32bcf068804f8162058d71b5dffbcdl-m1585053378s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6d32bcf068804f8162058d71b5dffbcdl-m765153370s-w1024_h768.jpg'}]",,470000,False,5274774792,,,2942470119,,https://ap.rdcpix.com/6d32bcf068804f8162058d71b5dffbcdl-m1585053378s-w1024_h768.jpg,"[{'office_name': 'For Sale Realty, Inc.'}]",TANC,,,mls,9BC652ABBE1774DD8AFD5E70999ACCAC,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2009.0,,2009-12-08,261000.0,3.0,,,3920.0,2170.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.659707,35.738029,Raleigh,NC,812 Historian St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=812%20Historian%20St%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=uD0gdUaqTwk-Kftd21Fbgqc6P1Q=,37183,Wake,"[{'listing_id': '2942470119', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2525300234', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '510506074', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
20,2022-05-05T00:59:48Z,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'family_room', 'laundry_room', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",3714-Nicolyn-Dr_Raleigh_NC_27616_M63031-80139,for_sale,2022-04-24T12:35:07Z,,"[{'name': 'Inhabit Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2bbe21867e0ef80bf70de22f40db9aefl-m4088461870s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2bbe21867e0ef80bf70de22f40db9aefl-m3117464435s-w1024_h768.jpg'}]",,465000,False,6303180139,,,2942399984,10000.0,https://ap.rdcpix.com/2bbe21867e0ef80bf70de22f40db9aefl-m4088461870s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,6CB2771C27F9A5D5EDBE667616712292,,,,True,,,True,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2014.0,,2018-07-06,280000.0,2.0,,1.0,5227.0,2504.0,3.0,,,2.0,2.0,3.0,single_family,27616,North Carolina,-78.528196,35.870663,Raleigh,NC,3714 Nicolyn Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3714%20Nicolyn%20Dr%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=HEs5GZ01iFs78eE3Gylq3NakGG8=,37183,Wake,"[{'listing_id': '2942399984', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '643422198', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '603491122', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '577786950', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
21,2022-04-28T13:39:15Z,"['community_clubhouse', 'community_security_features', 'den_or_office', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'rental_property', 'shopping']",222-Glenwood-Ave-Apt-303_Raleigh_NC_27603_M59961-96910,for_sale,2022-04-22T16:33:25Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/46650ff3b0d819efa43884e9a71ecdbcl-m3704314394s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/46650ff3b0d819efa43884e9a71ecdbcl-m897411180s-w1024_h768.jpg'}]",,469900,False,5996196910,,,2942352559,,https://ap.rdcpix.com/46650ff3b0d819efa43884e9a71ecdbcl-m3704314394s-w1024_h768.jpg,"[{'office_name': 'Glenwood Agency, LLC'}]",TANC,,,mls,7052CCCFDB5A7570BED5FDEC8372C644,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2007.0,,2016-04-07,309000.0,2.0,,,,1255.0,2.0,condo,,,1.0,2.0,condos,27603,North Carolina,-78.646972,35.783633,Raleigh,NC,222 Glenwood Ave Apt 303,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=222%20Glenwood%20Ave%20Apt%20303%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=Gm5zhhW8f5Tv7pKBnaAM392NSgc=,37183,Wake,"[{'listing_id': '2942352559', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '608826482', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '602833110', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '516695358', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '510992238', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
22,2022-04-25T13:46:03Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'disability_features', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'garage_1_or_more', 'shopping']",6538-Glendower-Rd_Raleigh_NC_27613_M65647-00755,for_sale,2022-04-22T11:34:26Z,,"[{'name': 'DASH Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/263ca04c3a8addb21da330bffce3608bl-m3309878063s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/263ca04c3a8addb21da330bffce3608bl-m1533603275s-w1024_h768.jpg'}]",,499900,False,6564700755,,,2942339846,,https://ap.rdcpix.com/263ca04c3a8addb21da330bffce3608bl-m3309878063s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,1AA6E2CECB981686E887918EF83F2755,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1977.0,,2021-11-24,365000.0,3.0,,,16553.0,2460.0,3.0,,,1.0,,5.0,single_family,27613,North Carolina,-78.707428,35.869882,Raleigh,NC,6538 Glendower Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6538%20Glendower%20Dr%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=ReBwF0mtCnLL7hOJdSkn094lINA=,37183,Wake,"[{'listing_id': '2942339846', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2933928083', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
23,2022-04-28T14:10:43Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story']",508-S-Swain-St_Raleigh_NC_27601_M53597-22982,for_sale,2022-04-22T02:15:36Z,,"[{'name': 'Northside Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5ed022a38ab1bbdf615c3bb04a987195l-m563311356s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5ed022a38ab1bbdf615c3bb04a987195l-m2905925506s-w1024_h768.jpg'}]",,495000,False,5359722982,,,2942330677,,https://ap.rdcpix.com/5ed022a38ab1bbdf615c3bb04a987195l-m563311356s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,10648556CA670BC789088BDB1FD06E25,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1920.0,,2015-08-26,245000.0,1.0,,1.0,5663.0,1160.0,2.0,,,,1.0,2.0,single_family,27601,North Carolina,-78.629674,35.773532,Raleigh,NC,508 S Swain St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=508%20S%20Swain%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=rmEBaEf3O0F343JBEiag2ce8ZyE=,37183,Wake,"[{'listing_id': '2942330677', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '602943010', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '598649374', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '582862622', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,
24,2022-05-05T14:20:57Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'laundry_room', 'new_construction', 'two_or_more_stories', 'floor_plan']",5707-Parker-Pines-Ct_Raleigh_NC_27609_M97616-25187,for_sale,2022-04-21T15:04:53Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/591dbf95f39c35d59f15cdb9ff01a8ddl-m242765009s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/591dbf95f39c35d59f15cdb9ff01a8ddl-m2500854703s-w1024_h768.jpg'}]",,495000,False,9761625187,,,2942299541,,https://ap.rdcpix.com/591dbf95f39c35d59f15cdb9ff01a8ddl-m242765009s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,1.0,1437.0,1819.0,4.0,townhouse,,,3.0,3.0,townhomes,27609,North Carolina,-78.64959813,35.859282581,Raleigh,NC,5707 Parker Pines Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5707%20Parker%20Pines%20Ct%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=JnTeQv9B0aGaWBapbV2phxu3aaA=,37183,Wake,"[{'listing_id': '2942299541', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
25,2022-05-05T14:19:36Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'laundry_room', 'new_construction', 'two_or_more_stories', 'floor_plan']",5709-Parker-Pines-Ct_Raleigh_NC_27609_M90396-36005,for_sale,2022-04-21T14:39:26Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8acea2f683f31c2b07051633aa06cd37l-m242765009s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8acea2f683f31c2b07051633aa06cd37l-m2500854703s-w1024_h768.jpg'}]",,495000,False,9039636005,,,2942298004,,https://ap.rdcpix.com/8acea2f683f31c2b07051633aa06cd37l-m242765009s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,1.0,1437.0,1819.0,4.0,townhouse,,,3.0,3.0,townhomes,27609,North Carolina,-78.64958472,35.859339101,Raleigh,NC,5709 Parker Pines Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5709%20Parker%20Pines%20Ct%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=HNtji4Qw5I5TYpaFR_nKRNtNZPg=,37183,Wake,"[{'listing_id': '2942298004', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,
